save model time:1911_181235 step:75600, var:1.1734187680778445 collision_cnt 0
save model time:1911_181300 step:121100, var:0.9781631018861093 collision_cnt 0
save model time:1911_181300 step:121450, var:0.9767946289610846 collision_cnt 0
save model time:1911_181300 step:121800, var:0.975428070561504 collision_cnt 0
save model time:1911_181300 step:122150, var:0.9740634240089016 collision_cnt 0
save model time:1911_181300 step:122500, var:0.9727006866285589 collision_cnt 0
save model time:1911_181301 step:122850, var:0.9713398557494979 collision_cnt 0
save model time:1911_181301 step:123200, var:0.9699809287044817 collision_cnt 0
save model time:1911_181301 step:123550, var:0.9686239028300012 collision_cnt 0
save model time:1911_181301 step:123900, var:0.9672687754662728 collision_cnt 0
save model time:1911_181301 step:124250, var:0.9659155439572391 collision_cnt 0
save model time:1911_181302 step:124600, var:0.9645642056505526 collision_cnt 0
save model time:1911_181302 step:124950, var:0.9632147578975797 collision_cnt 0
save model time:1911_181302 step:125300, var:0.9618671980533927 collision_cnt 0
save model time:1911_181302 step:125650, var:0.9605215234767642 collision_cnt 0
save model time:1911_181302 step:126000, var:0.9591777315301601 collision_cnt 0
save model time:1911_181303 step:126350, var:0.9578358195797354 collision_cnt 0
save model time:1911_181303 step:126700, var:0.9564957849953327 collision_cnt 0
save model time:1911_181303 step:127050, var:0.9551576251504742 collision_cnt 0
save model time:1911_181303 step:127400, var:0.9538213374223556 collision_cnt 0
save model time:1911_181303 step:127750, var:0.9524869191918407 collision_cnt 0
save model time:1911_181303 step:128100, var:0.9511543678434611 collision_cnt 0
save model time:1911_181304 step:128450, var:0.9498236807654035 collision_cnt 0
save model time:1911_181304 step:128800, var:0.9484948553495101 collision_cnt 0
save model time:1911_181304 step:129150, var:0.947167888991273 collision_cnt 0
save model time:1911_181304 step:129500, var:0.9458427790898285 collision_cnt 0
save model time:1911_181304 step:129850, var:0.9445195230479486 collision_cnt 0
save model time:1911_181305 step:130200, var:0.9431981182720423 collision_cnt 0
save model time:1911_181305 step:130550, var:0.9418785621721436 collision_cnt 0
save model time:1911_181305 step:130900, var:0.9405608521619137 collision_cnt 0
save model time:1911_181305 step:131250, var:0.9392449856586286 collision_cnt 0
save model time:1911_181305 step:131600, var:0.9379309600831791 collision_cnt 0
save model time:1911_181306 step:131950, var:0.9366187728600647 collision_cnt 0
save model time:1911_181306 step:132300, var:0.9353084214173895 collision_cnt 0
save model time:1911_181306 step:132650, var:0.9339999031868522 collision_cnt 0
save model time:1911_181306 step:133000, var:0.9326932156037467 collision_cnt 0
save model time:1911_181306 step:133350, var:0.9313883561069546 collision_cnt 0
save model time:1911_181307 step:133700, var:0.9300853221389417 collision_cnt 0
save model time:1911_181307 step:134050, var:0.9287841111457501 collision_cnt 0
save model time:1911_181307 step:134400, var:0.927484720576992 collision_cnt 0
save model time:1911_181307 step:134750, var:0.9261871478858568 collision_cnt 0
save model time:1911_181307 step:135100, var:0.9248913905290893 collision_cnt 0
save model time:1911_181308 step:135450, var:0.9235974459669944 collision_cnt 0
save model time:1911_181308 step:135800, var:0.9223053116634299 collision_cnt 0
save model time:1911_181308 step:136150, var:0.9210149850858037 collision_cnt 0
save model time:1911_181308 step:136500, var:0.9197264637050633 collision_cnt 0
save model time:1911_181308 step:136850, var:0.9184397449956971 collision_cnt 0
save model time:1911_181309 step:137200, var:0.9171548264357259 collision_cnt 0
save model time:1911_181309 step:137550, var:0.9158717055066977 collision_cnt 0
save model time:1911_181309 step:137900, var:0.9145903796936864 collision_cnt 0
save model time:1911_181309 step:138250, var:0.9133108464852826 collision_cnt 0
save model time:1911_181309 step:138600, var:0.9120331033735911 collision_cnt 0
save model time:1911_181309 step:138950, var:0.9107571478542239 collision_cnt 0
save model time:1911_181310 step:139300, var:0.9094829774262986 collision_cnt 0
save model time:1911_181310 step:139650, var:0.9082105895924311 collision_cnt 0
save model time:1911_181310 step:140000, var:0.9069399818587298 collision_cnt 0
save model time:1911_181310 step:140350, var:0.9056711517347941 collision_cnt 0
save model time:1911_181310 step:140700, var:0.9044040967337055 collision_cnt 0
save model time:1911_181311 step:141050, var:0.9031388143720273 collision_cnt 0
save model time:1911_181311 step:141400, var:0.9018753021697952 collision_cnt 0
save model time:1911_181311 step:141750, var:0.9006135576505138 collision_cnt 0
save model time:1911_181311 step:142100, var:0.8993535783411564 collision_cnt 0
save model time:1911_181311 step:142450, var:0.8980953617721501 collision_cnt 0
save model time:1911_181312 step:142800, var:0.8968389054773814 collision_cnt 0
save model time:1911_181312 step:143150, var:0.8955842069941866 collision_cnt 0
save model time:1911_181312 step:143500, var:0.8943312638633449 collision_cnt 0
save model time:1911_181312 step:143850, var:0.893080073629078 collision_cnt 0
save model time:1911_181312 step:144200, var:0.8918306338390443 collision_cnt 0
save model time:1911_181313 step:144550, var:0.8905829420443302 collision_cnt 0
save model time:1911_181313 step:144900, var:0.8893369957994485 collision_cnt 0
save model time:1911_181313 step:145250, var:0.8880927926623365 collision_cnt 0
save model time:1911_181313 step:145600, var:0.8868503301943449 collision_cnt 0
save model time:1911_181313 step:145950, var:0.8856096059602376 collision_cnt 0
save model time:1911_181314 step:146300, var:0.8843706175281847 collision_cnt 0
save model time:1911_181314 step:146650, var:0.8831333624697586 collision_cnt 0
save model time:1911_181314 step:147000, var:0.881897838359929 collision_cnt 0
save model time:1911_181314 step:147350, var:0.8806640427770606 collision_cnt 0
save model time:1911_181314 step:147700, var:0.8794319733029018 collision_cnt 0
save model time:1911_181315 step:148050, var:0.8782016275225862 collision_cnt 0
save model time:1911_181315 step:148400, var:0.8769730030246266 collision_cnt 0
save model time:1911_181315 step:148750, var:0.8757460974009091 collision_cnt 0
save model time:1911_181315 step:149100, var:0.8745209082466898 collision_cnt 0
save model time:1911_181315 step:149450, var:0.8732974331605863 collision_cnt 0
save model time:1911_181316 step:149800, var:0.872075669744579 collision_cnt 0
save model time:1911_181316 step:150150, var:0.8708556156039996 collision_cnt 0
save model time:1911_181316 step:150500, var:0.8696372683475332 collision_cnt 0
save model time:1911_181316 step:150850, var:0.8684206255872087 collision_cnt 0
save model time:1911_181316 step:151200, var:0.8672056849383971 collision_cnt 0
save model time:1911_181317 step:151550, var:0.8659924440198049 collision_cnt 0
save model time:1911_181317 step:151900, var:0.8647809004534691 collision_cnt 0
save model time:1911_181317 step:152250, var:0.8635710518647559 collision_cnt 0
save model time:1911_181317 step:152600, var:0.8623628958823503 collision_cnt 0
save model time:1911_181317 step:152950, var:0.8611564301382576 collision_cnt 0
save model time:1911_181318 step:153300, var:0.8599516522677964 collision_cnt 0
save model time:1911_181318 step:153650, var:0.858748559909591 collision_cnt 0
save model time:1911_181318 step:154000, var:0.8575471507055692 collision_cnt 0
save model time:1911_181318 step:154350, var:0.8563474223009615 collision_cnt 0
save model time:1911_181318 step:154700, var:0.8551493723442898 collision_cnt 0
save model time:1911_181318 step:155050, var:0.8539529984873643 collision_cnt 0
save model time:1911_181319 step:155400, var:0.8527582983852855 collision_cnt 0
save model time:1911_181319 step:155750, var:0.8515652696964302 collision_cnt 0
save model time:1911_181319 step:156100, var:0.8503739100824529 collision_cnt 0
save model time:1911_181319 step:156450, var:0.8491842172082777 collision_cnt 0
save model time:1911_181319 step:156800, var:0.8479961887420977 collision_cnt 0
save model time:1911_181320 step:157150, var:0.8468098223553675 collision_cnt 0
save model time:1911_181320 step:157500, var:0.8456251157228 collision_cnt 0
save model time:1911_181320 step:157850, var:0.8444420665223589 collision_cnt 0
save model time:1911_181320 step:158200, var:0.8432606724352597 collision_cnt 0
save model time:1911_181320 step:158550, var:0.842080931145958 collision_cnt 0
save model time:1911_181321 step:158900, var:0.8409028403421533 collision_cnt 0
save model time:1911_181321 step:159250, var:0.8397263977147775 collision_cnt 0
save model time:1911_181321 step:159600, var:0.8385516009579936 collision_cnt 0
save model time:1911_181321 step:159950, var:0.8373784477691911 collision_cnt 0
save model time:1911_181321 step:160300, var:0.8362069358489793 collision_cnt 0
save model time:1911_181321 step:160650, var:0.8350370629011854 collision_cnt 0
save model time:1911_181322 step:161000, var:0.833868826632849 collision_cnt 0
save model time:1911_181322 step:161350, var:0.8327022247542176 collision_cnt 0
save model time:1911_181322 step:161700, var:0.8315372549787409 collision_cnt 0
save model time:1911_181322 step:162050, var:0.8303739150230693 collision_cnt 0
save model time:1911_181322 step:162400, var:0.8292122026070471 collision_cnt 0
save model time:1911_181323 step:162750, var:0.82805211545371 collision_cnt 0
save model time:1911_181323 step:163100, var:0.8268936512892756 collision_cnt 0
save model time:1911_181323 step:163450, var:0.8257368078431454 collision_cnt 0
save model time:1911_181323 step:163800, var:0.8245815828478964 collision_cnt 0
save model time:1911_181323 step:164150, var:0.8234279740392784 collision_cnt 0
save model time:1911_181324 step:164500, var:0.8222759791562088 collision_cnt 0
save model time:1911_181324 step:164850, var:0.8211255959407676 collision_cnt 0
save model time:1911_181324 step:165200, var:0.8199768221381956 collision_cnt 0
save model time:1911_181324 step:165550, var:0.818829655496886 collision_cnt 0
save model time:1911_181324 step:165900, var:0.8176840937683829 collision_cnt 0
save model time:1911_181324 step:166250, var:0.8165401347073755 collision_cnt 0
save model time:1911_181325 step:166600, var:0.8153977760716967 collision_cnt 0
save model time:1911_181325 step:166950, var:0.8142570156223122 collision_cnt 0
save model time:1911_181325 step:167300, var:0.8131178511233235 collision_cnt 0
save model time:1911_181325 step:167650, var:0.811980280341957 collision_cnt 0
save model time:1911_181326 step:168000, var:0.8108443010485666 collision_cnt 0
save model time:1911_181326 step:168350, var:0.8097099110166217 collision_cnt 0
save model time:1911_181326 step:168700, var:0.8085771080227103 collision_cnt 0
save model time:1911_181326 step:169050, var:0.8074458898465289 collision_cnt 0
save model time:1911_181326 step:169400, var:0.8063162542708813 collision_cnt 0
save model time:1911_181327 step:169750, var:0.8051881990816714 collision_cnt 0
save model time:1911_181327 step:170100, var:0.8040617220679009 collision_cnt 0
save model time:1911_181327 step:170450, var:0.8029368210216673 collision_cnt 0
save model time:1911_181327 step:170800, var:0.8018134937381557 collision_cnt 0
save model time:1911_181327 step:171150, var:0.8006917380156343 collision_cnt 0
save model time:1911_181328 step:171500, var:0.7995715516554533 collision_cnt 0
save model time:1911_181328 step:171850, var:0.7984529324620377 collision_cnt 0
save model time:1911_181328 step:172200, var:0.7973358782428861 collision_cnt 0
save model time:1911_181328 step:172550, var:0.7962203868085626 collision_cnt 0
save model time:1911_181328 step:172900, var:0.7951064559726946 collision_cnt 0
save model time:1911_181329 step:173250, var:0.7939940835519672 collision_cnt 0
save model time:1911_181329 step:173600, var:0.7928832673661235 collision_cnt 0
save model time:1911_181329 step:173950, var:0.7917740052379534 collision_cnt 0
save model time:1911_181329 step:174300, var:0.790666294993294 collision_cnt 0
save model time:1911_181329 step:174650, var:0.7895601344610254 collision_cnt 0
save model time:1911_181329 step:175000, var:0.7884555214730626 collision_cnt 0
save model time:1911_181330 step:175350, var:0.7873524538643571 collision_cnt 0
save model time:1911_181330 step:175700, var:0.786250929472884 collision_cnt 0
save model time:1911_181330 step:176050, var:0.7851509461396505 collision_cnt 0
save model time:1911_181330 step:176400, var:0.7840525017086781 collision_cnt 0
save model time:1911_181330 step:176750, var:0.7829555940270082 collision_cnt 0
save model time:1911_181330 step:177100, var:0.7818602209446914 collision_cnt 0
save model time:1911_181331 step:177450, var:0.7807663803147867 collision_cnt 0
save model time:1911_181331 step:177800, var:0.7796740699933593 collision_cnt 0
save model time:1911_181331 step:178150, var:0.7785832878394704 collision_cnt 0
save model time:1911_181331 step:178500, var:0.7774940317151787 collision_cnt 0
save model time:1911_181331 step:178850, var:0.7764062994855347 collision_cnt 0
save model time:1911_181332 step:179200, var:0.7753200890185732 collision_cnt 0
save model time:1911_181332 step:179550, var:0.7742353981853122 collision_cnt 0
save model time:1911_181332 step:179900, var:0.77315222485975 collision_cnt 0
save model time:1911_181332 step:180250, var:0.7720705669188568 collision_cnt 0
save model time:1911_181332 step:180600, var:0.770990422242576 collision_cnt 0
save model time:1911_181332 step:180950, var:0.7699117887138132 collision_cnt 0
save model time:1911_181333 step:181300, var:0.7688346642184395 collision_cnt 0
save model time:1911_181333 step:181650, var:0.7677590466452814 collision_cnt 0
save model time:1911_181333 step:182000, var:0.7666849338861209 collision_cnt 0
save model time:1911_181333 step:182350, var:0.7656123238356851 collision_cnt 0
save model time:1911_181333 step:182700, var:0.7645412143916533 collision_cnt 0
save model time:1911_181334 step:183050, var:0.7634716034546402 collision_cnt 0
save model time:1911_181334 step:183400, var:0.7624034889281994 collision_cnt 0
save model time:1911_181334 step:183750, var:0.761336868718818 collision_cnt 0
save model time:1911_181334 step:184100, var:0.7602717407359131 collision_cnt 0
save model time:1911_181334 step:184450, var:0.7592081028918234 collision_cnt 0
save model time:1911_181335 step:184800, var:0.7581459531018103 collision_cnt 0
save model time:1911_181335 step:185150, var:0.7570852892840516 collision_cnt 0
save model time:1911_181335 step:185500, var:0.7560261093596387 collision_cnt 0
save model time:1911_181335 step:185850, var:0.7549684112525694 collision_cnt 0
save model time:1911_181335 step:186200, var:0.7539121928897473 collision_cnt 0
save model time:1911_181335 step:186550, var:0.7528574522009751 collision_cnt 0
save model time:1911_181336 step:186900, var:0.7518041871189526 collision_cnt 0
save model time:1911_181336 step:187250, var:0.7507523955792711 collision_cnt 0
save model time:1911_181336 step:187600, var:0.7497020755204113 collision_cnt 0
save model time:1911_181336 step:187950, var:0.7486532248837372 collision_cnt 0
save model time:1911_181337 step:188300, var:0.7476058416134927 collision_cnt 0
save model time:1911_181337 step:188650, var:0.7465599236567988 collision_cnt 0
save model time:1911_181337 step:189000, var:0.7455154689636472 collision_cnt 0
save model time:1911_181337 step:189350, var:0.7444724754868984 collision_cnt 0
save model time:1911_181337 step:189700, var:0.743430941182276 collision_cnt 0
save model time:1911_181337 step:190050, var:0.7423908640083653 collision_cnt 0
save model time:1911_181338 step:190400, var:0.7413522419266068 collision_cnt 0
save model time:1911_181338 step:190750, var:0.7403150729012914 collision_cnt 0
save model time:1911_181338 step:191100, var:0.7392793548995592 collision_cnt 0
save model time:1911_181338 step:191450, var:0.7382450858913964 collision_cnt 0
save model time:1911_181338 step:191800, var:0.7372122638496269 collision_cnt 0
save model time:1911_181339 step:192150, var:0.7361808867499087 collision_cnt 0
save model time:1911_181339 step:192500, var:0.7351509525707366 collision_cnt 0
save model time:1911_181339 step:192850, var:0.73412245929343 collision_cnt 0
save model time:1911_181339 step:193200, var:0.7330954049021348 collision_cnt 0
save model time:1911_181339 step:193550, var:0.7320697873838145 collision_cnt 0
save model time:1911_181339 step:193900, var:0.7310456047282524 collision_cnt 0
save model time:1911_181340 step:194250, var:0.7300228549280392 collision_cnt 0
save model time:1911_181340 step:194600, var:0.7290015359785799 collision_cnt 0
save model time:1911_181340 step:194950, var:0.7279816458780797 collision_cnt 0
save model time:1911_181340 step:195300, var:0.7269631826275469 collision_cnt 0
save model time:1911_181340 step:195650, var:0.7259461442307845 collision_cnt 0
save model time:1911_181340 step:196000, var:0.7249305286943866 collision_cnt 0
save model time:1911_181341 step:196350, var:0.7239163340277414 collision_cnt 0
save model time:1911_181341 step:196700, var:0.7229035582430189 collision_cnt 0
save model time:1911_181341 step:197050, var:0.7218921993551691 collision_cnt 0
save model time:1911_181341 step:197400, var:0.7208822553819219 collision_cnt 0
save model time:1911_181341 step:197750, var:0.7198737243437764 collision_cnt 0
save model time:1911_181342 step:198100, var:0.7188666042640053 collision_cnt 0
save model time:1911_181342 step:198450, var:0.7178608931686453 collision_cnt 0
save model time:1911_181342 step:198800, var:0.7168565890864927 collision_cnt 0
save model time:1911_181342 step:199150, var:0.7158536900491049 collision_cnt 0
save model time:1911_181342 step:199500, var:0.7148521940907918 collision_cnt 0
save model time:1911_181342 step:199850, var:0.7138520992486115 collision_cnt 0
save model time:1911_181343 step:200200, var:0.7128534035623696 collision_cnt 0
save model time:1911_181343 step:200550, var:0.7118561050746173 collision_cnt 0
save model time:1911_181343 step:200900, var:0.7108602018306387 collision_cnt 0
save model time:1911_181343 step:201250, var:0.7098656918784565 collision_cnt 0
save model time:1911_181343 step:201600, var:0.7088725732688238 collision_cnt 0
save model time:1911_181344 step:201950, var:0.7078808440552176 collision_cnt 0
save model time:1911_181344 step:202300, var:0.7068905022938432 collision_cnt 0
save model time:1911_181344 step:202650, var:0.7059015460436223 collision_cnt 0
save model time:1911_181344 step:203000, var:0.7049139733661911 collision_cnt 0
save model time:1911_181344 step:203350, var:0.7039277823259006 collision_cnt 0
save model time:1911_181345 step:203700, var:0.7029429709898082 collision_cnt 0
save model time:1911_181345 step:204050, var:0.7019595374276744 collision_cnt 0
save model time:1911_181345 step:204400, var:0.7009774797119619 collision_cnt 0
save model time:1911_181345 step:204750, var:0.6999967959178296 collision_cnt 0
save model time:1911_181345 step:205100, var:0.69901748412313 collision_cnt 0
save model time:1911_181345 step:205450, var:0.698039542408403 collision_cnt 0
save model time:1911_181346 step:205800, var:0.6970629688568746 collision_cnt 0
save model time:1911_181346 step:206150, var:0.6960877615544534 collision_cnt 0
save model time:1911_181346 step:206500, var:0.6951139185897259 collision_cnt 0
save model time:1911_181346 step:206850, var:0.6941414380539506 collision_cnt 0
save model time:1911_181346 step:207200, var:0.6931703180410584 collision_cnt 0
save model time:1911_181347 step:207550, var:0.6922005566476463 collision_cnt 0
save model time:1911_181347 step:207900, var:0.6912321519729735 collision_cnt 0
save model time:1911_181347 step:208250, var:0.6902651021189599 collision_cnt 0
save model time:1911_181347 step:208600, var:0.6892994051901776 collision_cnt 0
save model time:1911_181347 step:208950, var:0.6883350592938553 collision_cnt 0
save model time:1911_181348 step:209300, var:0.6873720625398665 collision_cnt 0
save model time:1911_181348 step:209650, var:0.6864104130407281 collision_cnt 0
save model time:1911_181348 step:210000, var:0.6854501089116014 collision_cnt 0
save model time:1911_181348 step:210350, var:0.6844911482702812 collision_cnt 0
save model time:1911_181348 step:210700, var:0.6835335292371985 collision_cnt 0
save model time:1911_181349 step:211050, var:0.6825772499354087 collision_cnt 0
save model time:1911_181349 step:211400, var:0.6816223084905992 collision_cnt 0
save model time:1911_181349 step:211750, var:0.6806687030310775 collision_cnt 0
save model time:1911_181349 step:212100, var:0.6797164316877682 collision_cnt 0
save model time:1911_181349 step:212450, var:0.6787654925942102 collision_cnt 0
save model time:1911_181350 step:212800, var:0.6778158838865564 collision_cnt 0
save model time:1911_181350 step:213150, var:0.6768676037035672 collision_cnt 0
save model time:1911_181350 step:213500, var:0.6759206501866044 collision_cnt 0
save model time:1911_181350 step:213850, var:0.6749750214796311 collision_cnt 0
save model time:1911_181350 step:214200, var:0.6740307157292093 collision_cnt 0
save model time:1911_181350 step:214550, var:0.6730877310844903 collision_cnt 0
save model time:1911_181351 step:214900, var:0.6721460656972156 collision_cnt 0
save model time:1911_181351 step:215250, var:0.6712057177217147 collision_cnt 0
